2016-04-28 00:04:12.9004|INFO|AALifeWeb_SyncItemList| UserID:24315 | ItemAppID:130 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:130, CategoryTypeID:1, 买菜, 7.0, 2016-4-21 12:39:41, zc, CardID:0
2016-04-28 01:24:04.2441|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:42 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:42, CategoryTypeID:1, 工资, 6000.0, 2016-9-13 1:10:06, sr, CardID:0
2016-04-28 01:24:04.6660|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:43 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:43, CategoryTypeID:1, 工资, 6000.0, 2016-10-13 1:10:06, sr, CardID:0
2016-04-28 01:24:04.9941|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:44 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:44, CategoryTypeID:1, 工资, 6000.0, 2016-11-13 1:10:06, sr, CardID:0
2016-04-28 01:24:05.3222|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:45 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:45, CategoryTypeID:1, 工资, 6000.0, 2016-12-13 1:10:06, sr, CardID:0
2016-04-28 01:24:05.6035|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:46 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:46, CategoryTypeID:1, 工资, 6000.0, 2017-1-13 1:10:06, sr, CardID:0
2016-04-28 01:24:05.9785|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:47 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:47, CategoryTypeID:1, 工资, 6000.0, 2017-2-13 1:10:06, sr, CardID:0
2016-04-28 01:24:06.3691|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:48 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:48, CategoryTypeID:1, 工资, 6000.0, 2017-3-13 1:10:06, sr, CardID:0
2016-04-28 01:24:06.7753|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:49 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:49, CategoryTypeID:1, 公积金, 3090.0, 2016-4-13 1:10:28, sr, CardID:0
2016-04-28 01:24:07.1660|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:50 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:50, CategoryTypeID:1, 公积金, 3090.0, 2016-5-13 1:10:28, sr, CardID:0
2016-04-28 01:24:07.4472|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:51 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:51, CategoryTypeID:1, 公积金, 3090.0, 2016-6-13 1:10:28, sr, CardID:0
2016-04-28 01:24:07.7285|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:52 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:52, CategoryTypeID:1, 公积金, 3090.0, 2016-7-13 1:10:28, sr, CardID:0
2016-04-28 01:24:07.9941|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:53 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:53, CategoryTypeID:1, 公积金, 3090.0, 2016-8-13 1:10:28, sr, CardID:0
2016-04-28 01:24:08.3535|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:54 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:54, CategoryTypeID:1, 公积金, 3090.0, 2016-9-13 1:10:28, sr, CardID:0
2016-04-28 01:24:08.6191|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:55 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:55, CategoryTypeID:1, 公积金, 3090.0, 2016-10-13 1:10:28, sr, CardID:0
2016-04-28 01:24:08.9628|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:56 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:56, CategoryTypeID:1, 公积金, 3090.0, 2016-11-13 1:10:28, sr, CardID:0
2016-04-28 01:24:09.2753|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:57 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:57, CategoryTypeID:1, 公积金, 3090.0, 2016-12-13 1:10:28, sr, CardID:0
2016-04-28 01:24:09.5566|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:58 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:58, CategoryTypeID:1, 公积金, 3090.0, 2017-1-13 1:10:28, sr, CardID:0
2016-04-28 01:24:09.8691|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:59 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:59, CategoryTypeID:1, 公积金, 3090.0, 2017-2-13 1:10:28, sr, CardID:0
2016-04-28 01:24:10.2128|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:60 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:60, CategoryTypeID:1, 公积金, 3090.0, 2017-3-13 1:10:28, sr, CardID:0
2016-04-28 01:24:10.5097|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:61 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:61, CategoryTypeID:9, 思慧赞助费, 1500.0, 2016-4-13 1:29:12, zc, CardID:0
2016-04-28 01:24:10.8378|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:62 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:62, CategoryTypeID:1, 电话费, 250.0, 2016-4-13 1:12:22, sr, CardID:0
2016-04-28 01:24:11.1660|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:63 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:63, CategoryTypeID:1, 电话费, 250.0, 2016-5-13 1:12:22, sr, CardID:0
2016-04-28 01:24:11.5253|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:64 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:64, CategoryTypeID:1, 电话费, 250.0, 2016-6-13 1:12:22, sr, CardID:0
2016-04-28 01:24:11.8066|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:65 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:65, CategoryTypeID:1, 电话费, 250.0, 2016-7-13 1:12:22, sr, CardID:0
2016-04-28 01:24:12.1035|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:66 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:66, CategoryTypeID:1, 电话费, 250.0, 2016-8-13 1:12:22, sr, CardID:0
2016-04-28 01:24:12.4941|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:67 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:67, CategoryTypeID:1, 电话费, 250.0, 2016-9-13 1:12:22, sr, CardID:0
2016-04-28 01:24:12.8378|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:68 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:68, CategoryTypeID:1, 电话费, 250.0, 2016-10-13 1:12:22, sr, CardID:0
2016-04-28 01:24:13.3066|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:69 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:69, CategoryTypeID:1, 电话费, 250.0, 2016-11-13 1:12:22, sr, CardID:0
2016-04-28 01:24:13.7285|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:70 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:70, CategoryTypeID:1, 电话费, 250.0, 2016-12-13 1:12:22, sr, CardID:0
2016-04-28 01:24:14.1503|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:71 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:71, CategoryTypeID:1, 电话费, 250.0, 2017-1-13 1:12:22, sr, CardID:0
2016-04-28 01:24:14.5566|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:72 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:72, CategoryTypeID:1, 电话费, 250.0, 2017-2-13 1:12:22, sr, CardID:0
2016-04-28 01:24:14.8847|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:73 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:73, CategoryTypeID:1, 电话费, 250.0, 2017-3-13 1:12:22, sr, CardID:0
2016-04-28 01:24:15.2128|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:98 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:98, CategoryTypeID:8, 鞋子100衣服牛裤350, 450.0, 2016-4-10 1:19:28, zc, CardID:0
2016-04-28 01:24:15.5097|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:99 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:99, CategoryTypeID:14, 轮胎15鼎成60, 75.0, 2016-4-13 1:21:33, zc, CardID:0
2016-04-28 01:24:15.8066|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:100 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:100, CategoryTypeID:2, 早茶大嘴大都山, 300.0, 2016-4-13 1:23:45, zc, CardID:0
2016-04-28 01:24:16.1503|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:101 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:101, CategoryTypeID:3, 淘宝客户礼品防水4瓶, 60.0, 2016-4-13 1:25:53, zc, CardID:0
2016-04-28 01:24:16.4941|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:102 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:102, CategoryTypeID:9, 幼儿园, 2300.0, 2016-4-1 1:28:49, zc, CardID:0
2016-04-28 01:24:16.8378|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:103 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:103, CategoryTypeID:9, 幼儿园, 2300.0, 2016-5-1 1:28:49, zc, CardID:0
2016-04-28 01:24:17.1503|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:104 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:104, CategoryTypeID:9, 幼儿园, 2300.0, 2016-6-1 1:28:49, zc, CardID:0
2016-04-28 01:24:17.4472|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:105 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:105, CategoryTypeID:9, 幼儿园, 2300.0, 2016-7-1 1:28:49, zc, CardID:0
2016-04-28 01:24:17.7753|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:106 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:106, CategoryTypeID:9, 幼儿园, 2300.0, 2016-8-1 1:28:49, zc, CardID:0
2016-04-28 01:24:18.0722|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:107 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:107, CategoryTypeID:9, 幼儿园, 2300.0, 2016-9-1 1:28:49, zc, CardID:0
2016-04-28 01:24:18.3535|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:108 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:108, CategoryTypeID:9, 幼儿园, 2300.0, 2016-10-1 1:28:49, zc, CardID:0
2016-04-28 01:24:18.6503|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:109 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:109, CategoryTypeID:9, 幼儿园, 2300.0, 2016-11-1 1:28:49, zc, CardID:0
2016-04-28 01:24:18.9785|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:110 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:110, CategoryTypeID:9, 幼儿园, 2300.0, 2016-12-1 1:28:49, zc, CardID:0
2016-04-28 01:24:19.3222|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:111 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:111, CategoryTypeID:9, 幼儿园, 2300.0, 2017-1-1 1:28:49, zc, CardID:0
2016-04-28 01:24:19.6191|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:112 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:112, CategoryTypeID:9, 幼儿园, 2300.0, 2017-2-1 1:28:49, zc, CardID:0
2016-04-28 01:24:20.1503|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:113 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:113, CategoryTypeID:9, 幼儿园, 2300.0, 2017-3-1 1:28:49, zc, CardID:0
2016-04-28 01:24:20.5878|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:114 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:114, CategoryTypeID:1, 房租水电, 1400.0, 2016-4-1 1:29:43, zc, CardID:0
2016-04-28 01:24:20.9003|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:115 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:115, CategoryTypeID:1, 房租水电, 1400.0, 2016-5-1 1:29:43, zc, CardID:0
2016-04-28 01:24:21.2285|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:116 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:116, CategoryTypeID:1, 房租水电, 1400.0, 2016-6-1 1:29:43, zc, CardID:0
2016-04-28 01:24:21.5722|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:117 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:117, CategoryTypeID:1, 房租水电, 1400.0, 2016-7-1 1:29:43, zc, CardID:0
2016-04-28 01:24:21.8691|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:118 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:118, CategoryTypeID:1, 房租水电, 1400.0, 2016-8-1 1:29:43, zc, CardID:0
2016-04-28 01:24:22.2285|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:119 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:119, CategoryTypeID:1, 房租水电, 1400.0, 2016-9-1 1:29:43, zc, CardID:0
2016-04-28 01:24:22.5097|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:120 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:120, CategoryTypeID:1, 房租水电, 1400.0, 2016-10-1 1:29:43, zc, CardID:0
2016-04-28 01:24:22.8222|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:121 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:121, CategoryTypeID:1, 房租水电, 1400.0, 2016-11-1 1:29:43, zc, CardID:0
2016-04-28 01:24:23.1816|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:122 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:122, CategoryTypeID:1, 房租水电, 1400.0, 2016-12-1 1:29:43, zc, CardID:0
2016-04-28 01:24:23.4472|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:123 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:123, CategoryTypeID:1, 房租水电, 1400.0, 2017-1-1 1:29:43, zc, CardID:0
2016-04-28 01:24:23.7128|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:124 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:124, CategoryTypeID:1, 房租水电, 1400.0, 2017-2-1 1:29:43, zc, CardID:0
2016-04-28 01:24:24.0253|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:125 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:125, CategoryTypeID:1, 房租水电, 1400.0, 2017-3-1 1:29:43, zc, CardID:0
2016-04-28 01:24:24.4785|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:126 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:126, CategoryTypeID:1, 出差酒店宴请, 380.0, 2016-4-13 22:24:14, sr, CardID:0
2016-04-28 01:24:24.8066|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:127 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:127, CategoryTypeID:12, 餐费, 140.0, 2016-4-14 19:49:27, sr, CardID:0
2016-04-28 01:24:25.2128|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:128 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:128, CategoryTypeID:12, 住酒店, 270.0, 2016-4-14 19:51:13, sr, CardID:0
2016-04-28 01:24:25.5253|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:129 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:129, CategoryTypeID:9, 罚单, 250.0, 2016-4-18 11:39:25, zc, CardID:0
2016-04-28 01:24:25.8378|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:130 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:130, CategoryTypeID:16, 亲子正佳, 100.0, 2016-4-18 11:40:37, zc, CardID:0
2016-04-28 01:24:26.1347|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:131 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:131, CategoryTypeID:2, 和供应商出差, 80.0, 2016-4-20 5:22:36, sr, CardID:0
2016-04-28 01:24:26.4316|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:132 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:132, CategoryTypeID:12, 住酒店, 170.0, 2016-4-20 5:23:54, sr, CardID:0
2016-04-28 01:24:26.9003|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:133 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:133, CategoryTypeID:12, 住酒店, 180.0, 2016-4-21 11:39:30, sr, CardID:0
2016-04-28 01:24:27.4628|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:134 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:134, CategoryTypeID:18, 3月报销, 6100.0, 2016-4-21 11:42:43, sr, CardID:0
2016-04-28 01:24:27.9472|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:135 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:135, CategoryTypeID:18, 浩宇, 100.0, 2016-4-21 11:46:08, zc, CardID:0
2016-04-28 01:24:28.2597|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:136 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:136, CategoryTypeID:3, 永昌灭蚊灯, 55.0, 2016-4-21 23:07:51, sr, CardID:0
2016-04-28 01:24:28.7597|INFO|AALifeWeb_SyncItemList| UserID:25022 | ItemAppID:137 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:137, CategoryTypeID:12, 餐费, 100.0, 2016-4-21 23:08:17, sr, CardID:0
