2016-04-08 00:00:43.7080|INFO|AALifeWeb_SyncItemList| UserID:20357 | ItemAppID:1045 | ItemWebID:0 | ItemInfo -> ItemID:744996, ItemAppID:1045, CategoryTypeID:16, 球费, 104.0, 2016-4-7 0:00:34, zc, CardID:2
2016-04-08 07:54:42.3038|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:539 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:539, CategoryTypeID:2, 宿舍聚餐, 17.5, 2016-3-18 16:28:48, zc, CardID:0
2016-04-08 07:54:42.8350|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:540 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:540, CategoryTypeID:10, 电影疯狂动物城, 42.0, 2016-3-18 16:29:04, zc, CardID:0
2016-04-08 07:54:43.8350|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:541 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:541, CategoryTypeID:10, 电影女汉子, 30.9, 2016-3-18 16:29:22, zc, CardID:0
2016-04-08 07:54:44.1319|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:542 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:542, CategoryTypeID:4, 奶茶, 9.5, 2016-3-18 16:29:35, zc, CardID:0
2016-04-08 07:54:44.4288|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:543 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:543, CategoryTypeID:4, 蛋糕, 10.0, 2016-3-18 16:29:46, zc, CardID:0
2016-04-08 07:54:44.6944|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:544 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:544, CategoryTypeID:9, 补课, 160.0, 2016-3-20 8:07:53, sr, CardID:0
2016-04-08 07:54:45.0381|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:545 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:545, CategoryTypeID:2, 晚餐饺子, 26.0, 2016-3-20 8:08:07, zc, CardID:0
2016-04-08 07:54:45.3038|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:546 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:546, CategoryTypeID:4, 奶茶, 8.0, 2016-3-20 8:08:19, zc, CardID:0
2016-04-08 07:54:45.6163|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:547 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:547, CategoryTypeID:4, 维他奶, 3.0, 2016-3-20 8:08:29, zc, CardID:0
2016-04-08 07:54:45.8663|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:548 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:548, CategoryTypeID:12, 早餐三饭, 4.0, 2016-3-21 13:01:25, zc, CardID:0
2016-04-08 07:54:46.2569|INFO|AALifeWeb_SyncItemList| UserID:22432 | ItemAppID:549 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:549, CategoryTypeID:2, 沙县, 6.0, 2016-3-21 13:01:36, zc, CardID:0
