2016-08-30 00:20:33.8252|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq87911, ♚            Caroline, http://q.qlogo.cn/qqapp/100761541/7B7633F295A8BADB5BE31577889E5946/100, 5.6.5_360, IsUpdate:1
2016-08-30 00:20:33.8252|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, 7B7633F295A8BADB5BE31577889E5946, 499E7826A72E5C410915FB7EEEAB01EC, UserID:0, OldUserID:0, sjqq
2016-08-30 00:35:27.3095|INFO|AALifeWeb_SyncNewUser| UserInfo -> UserID:0, 红尘往昔, 没有用户名, user.gif, 5.6.5_tx, IsUpdate:1
2016-08-30 00:51:12.6533|INFO|AALifeWeb_SyncItemList| UserID:21055 | ItemAppID:920 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:920, CategoryTypeID:76, tb 电子杂志1, 4.5, 2016-8-29 23:39:14, zc, CardID:0
2016-08-30 10:13:44.1010|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:149 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:149, CategoryTypeID:1, 买菜, 25.2, 2016-8-26 6:59:11, zc, CardID:0
2016-08-30 10:13:44.3510|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:150 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:150, CategoryTypeID:1, 狗洗澡（救助）牵绳, 75.0, 2016-8-26 15:54:55, zc, CardID:0
2016-08-30 10:13:44.5854|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:151 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:151, CategoryTypeID:1, 榨菜, 2.0, 2016-8-26 15:55:04, zc, CardID:0
2016-08-30 10:13:44.8354|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:152 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:152, CategoryTypeID:1, 买米, 25.0, 2016-8-27 7:05:57, zc, CardID:0
2016-08-30 10:13:45.0385|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:153 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:153, CategoryTypeID:1, 买菜, 9.5, 2016-8-27 7:06:17, zc, CardID:0
2016-08-30 10:13:45.2573|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:154 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:154, CategoryTypeID:1, 超市, 18.7, 2016-8-27 20:58:03, zc, CardID:0
2016-08-30 10:13:45.4760|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:155 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:155, CategoryTypeID:1, 鸡肝（喂仓库狗）, 5.0, 2016-8-27 20:58:15, zc, CardID:0
2016-08-30 10:13:45.7104|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:156 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:156, CategoryTypeID:1, 超市, 33.0, 2016-8-28 15:10:47, zc, CardID:0
2016-08-30 10:13:46.0073|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:157 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:157, CategoryTypeID:1, 捐款爱宠一族群, 10.0, 2016-8-28 19:02:08, zc, CardID:0
2016-08-30 10:13:46.2104|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:158 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:158, CategoryTypeID:1, 买菜, 22.5, 2016-8-29 7:44:55, zc, CardID:0
2016-08-30 10:13:46.4135|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:159 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:159, CategoryTypeID:1, 葡萄, 6.0, 2016-8-29 7:45:09, zc, CardID:0
2016-08-30 10:13:46.6167|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:160 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:160, CategoryTypeID:1, 水果, 8.5, 2016-8-29 12:29:38, zc, CardID:0
2016-08-30 10:13:46.8667|INFO|AALifeWeb_SyncItemList| UserID:26165 | ItemAppID:161 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:161, CategoryTypeID:1, 早饭, 1.5, 2016-8-30 10:12:54, zc, CardID:0
2016-08-30 10:16:15.3823|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:9, 打车, 20.0, 2016-8-28 18:16:35, zc, CardID:0
2016-08-30 10:16:15.9135|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:2, CategoryTypeID:9, 洗澡, 5.0, 2016-8-28 22:16:58, zc, CardID:0
2016-08-30 10:16:16.3354|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:3, CategoryTypeID:6, 卫生纸, 16.0, 2016-8-29 22:17:26, zc, CardID:0
2016-08-30 10:16:16.7417|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:4, CategoryTypeID:6, 纸巾, 5.0, 2016-8-29 22:17:36, zc, CardID:0
2016-08-30 10:16:17.2260|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:5 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:5, CategoryTypeID:6, 洗衣液, 13.0, 2016-8-29 22:17:43, zc, CardID:0
2016-08-30 10:16:17.6323|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:6 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:6, CategoryTypeID:6, 牙膏, 7.0, 2016-8-29 22:18:05, zc, CardID:0
2016-08-30 10:16:18.0854|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:7 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:7, CategoryTypeID:6, 卫生巾, 10.0, 2016-8-29 22:19:41, zc, CardID:0
2016-08-30 10:16:18.4917|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:8 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:8, CategoryTypeID:6, 卸妆乳, 18.0, 2016-8-29 22:19:57, zc, CardID:0
2016-08-30 10:16:18.8510|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:9 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:9, CategoryTypeID:9, 打车, 7.0, 2016-8-29 22:20:09, zc, CardID:0
2016-08-30 10:16:19.3354|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:10 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:10, CategoryTypeID:3, 饮料, 5.0, 2016-8-29 22:20:28, zc, CardID:0
2016-08-30 10:16:19.7573|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:11 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:11, CategoryTypeID:3, 酸奶, 10.0, 2016-8-29 22:20:37, zc, CardID:0
2016-08-30 10:16:20.1479|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:12 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:12, CategoryTypeID:6, 牙刷, 4.0, 2016-8-29 22:21:15, zc, CardID:0
2016-08-30 10:16:20.5385|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:13 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:13, CategoryTypeID:6, 棉球, 1.0, 2016-8-29 22:24:55, zc, CardID:0
2016-08-30 10:16:20.9760|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:14 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:14, CategoryTypeID:9, 打印, 2.0, 2016-8-29 22:25:16, zc, CardID:0
2016-08-30 10:16:21.4604|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:15 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:15, CategoryTypeID:9, 彩票, 8.0, 2016-8-29 22:52:17, zc, CardID:0
2016-08-30 10:16:21.8823|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:16 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:16, CategoryTypeID:6, 洗面奶, 28.0, 2016-8-29 22:53:57, zc, CardID:0
2016-08-30 10:16:22.3198|INFO|AALifeWeb_SyncItemList| UserID:26935 | ItemAppID:17 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:17, CategoryTypeID:6, 面膜, 25.0, 2016-8-30 10:16:03, zc, CardID:0
2016-08-30 10:21:07.8823|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq77063, ___   Beryl  、, http://q.qlogo.cn/qqapp/100761541/29F7A1073C5430D5F35F845840824E20/100, 5.6.5_tx, IsUpdate:1
2016-08-30 10:21:07.8823|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, 29F7A1073C5430D5F35F845840824E20, 8D62D8DF972465FBE4387F178BC586F7, UserID:0, OldUserID:0, sjqq
2016-08-30 10:26:23.4760|INFO|AALifeWeb_SyncItemList| UserID:20100 | ItemAppID:580 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:580, CategoryTypeID:9, 牛黄解毒片, 20.0, 2016-8-30 10:22:01, zc, CardID:2
2016-08-30 10:26:23.7104|INFO|AALifeWeb_SyncItemList| UserID:20100 | ItemAppID:581 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:581, CategoryTypeID:9, 万金油, 17.0, 2016-8-30 10:24:47, zc, CardID:2
2016-08-30 10:26:23.9135|INFO|AALifeWeb_SyncItemList| UserID:20100 | ItemAppID:582 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:582, CategoryTypeID:9, 打包, 60.0, 2016-8-30 10:24:55, zc, CardID:2
2016-08-30 10:26:24.1167|INFO|AALifeWeb_SyncItemList| UserID:20100 | ItemAppID:583 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:583, CategoryTypeID:9, 买药, 62.0, 2016-8-30 10:25:02, zc, CardID:2
2016-08-30 10:26:24.3354|INFO|AALifeWeb_SyncItemList| UserID:20100 | ItemAppID:584 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:584, CategoryTypeID:9, 鸡肉, 21.0, 2016-8-30 10:26:14, zc, CardID:2
2016-08-30 10:32:33.5854|INFO|AALifeWeb_SyncItemList| UserID:20100 | ItemAppID:585 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:585, CategoryTypeID:9, 肠粉x2, 10.0, 2016-8-30 10:32:29, zc, CardID:2
2016-08-30 10:55:50.0698|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:510 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:510, CategoryTypeID:28, 电费, 68.0, 2016-8-28 20:41:48, zc, CardID:0
2016-08-30 10:55:50.3042|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:511 | ItemWebID:0 | ItemInfo -> ItemID:708217, ItemAppID:511, CategoryTypeID:9, 不清楚, 20.9, 2016-8-28 20:42:24, zc, CardID:0
2016-08-30 10:55:50.5698|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:512 | ItemWebID:0 | ItemInfo -> ItemID:708219, ItemAppID:512, CategoryTypeID:1, 青菜, 5.0, 2016-8-28 20:42:36, zc, CardID:0
2016-08-30 10:55:50.9292|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:513 | ItemWebID:0 | ItemInfo -> ItemID:708220, ItemAppID:513, CategoryTypeID:1, 香菇, 6.0, 2016-8-28 20:42:51, zc, CardID:0
2016-08-30 10:55:51.2417|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:514 | ItemWebID:0 | ItemInfo -> ItemID:708221, ItemAppID:514, CategoryTypeID:1, 红枣, 7.3, 2016-8-28 20:43:02, zc, CardID:0
2016-08-30 10:55:51.5229|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:515 | ItemWebID:0 | ItemInfo -> ItemID:709065, ItemAppID:515, CategoryTypeID:32, 胶圈, 2.5, 2016-8-28 20:43:17, zc, CardID:0
2016-08-30 10:55:52.3823|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:516 | ItemWebID:0 | ItemInfo -> ItemID:709066, ItemAppID:516, CategoryTypeID:34, 阅饼, 10.0, 2016-8-28 20:43:32, zc, CardID:10
2016-08-30 10:55:53.0854|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:517 | ItemWebID:0 | ItemInfo -> ItemID:709067, ItemAppID:517, CategoryTypeID:6, 洗洁精, 9.3, 2016-8-28 20:43:56, zc, CardID:0
2016-08-30 10:55:53.6948|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:518 | ItemWebID:0 | ItemInfo -> ItemID:709068, ItemAppID:518, CategoryTypeID:4, 牛奶, 50.0, 2016-8-28 20:44:09, zc, CardID:0
2016-08-30 10:55:54.5385|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:519 | ItemWebID:0 | ItemInfo -> ItemID:709069, ItemAppID:519, CategoryTypeID:1, 烧鸭, 15.0, 2016-8-29 10:55:34, zc, CardID:0
2016-08-30 10:55:54.9604|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:520 | ItemWebID:0 | ItemInfo -> ItemID:711457, ItemAppID:520, CategoryTypeID:4, 面包牛奶, 10.5, 2016-8-30 10:52:31, zc, CardID:0
2016-08-30 10:55:55.1948|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:521 | ItemWebID:0 | ItemInfo -> ItemID:711458, ItemAppID:521, CategoryTypeID:38, 学费, 1050.0, 2016-8-30 10:54:18, zc, CardID:0
2016-08-30 10:55:55.4292|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:522 | ItemWebID:0 | ItemInfo -> ItemID:711459, ItemAppID:522, CategoryTypeID:38, 添置费, 100.0, 2016-8-30 10:54:36, zc, CardID:0
2016-08-30 10:55:55.6792|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:523 | ItemWebID:0 | ItemInfo -> ItemID:711460, ItemAppID:523, CategoryTypeID:38, 伙食, 210.0, 2016-8-30 10:54:55, zc, CardID:0
2016-08-30 10:55:55.8510|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:524 | ItemWebID:0 | ItemInfo -> ItemID:711461, ItemAppID:524, CategoryTypeID:38, 保险, 50.0, 2016-8-30 10:55:08, zc, CardID:0
2016-08-30 11:17:11.2729|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq26330, “”, http://q.qlogo.cn/qqapp/100761541/C52F5C23DB8CD1E6F16AA799021887F1/100, 5.6.5_tx, IsUpdate:1
2016-08-30 11:17:11.2729|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, C52F5C23DB8CD1E6F16AA799021887F1, 8D8A6A252AB40AC22CA18DDADB237942, UserID:0, OldUserID:0, sjqq
2016-08-30 11:27:55.4135|INFO|AALifeWeb_SyncItemList| UserID:25264 | ItemAppID:108 | ItemWebID:0 | ItemInfo -> ItemID:875458, ItemAppID:108, CategoryTypeID:12, 众兴菌业002772, 88.94, 2016-8-19 2:01:22, zc, CardID:0
2016-08-30 11:27:55.7260|INFO|AALifeWeb_SyncItemList| UserID:25264 | ItemAppID:114 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:114, CategoryTypeID:12, 永鼎股份600105, 145.7, 2016-8-22 2:01:53, zc, CardID:0
2016-08-30 11:27:55.9604|INFO|AALifeWeb_SyncItemList| UserID:25264 | ItemAppID:115 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:115, CategoryTypeID:12, 新日恒力600165, 120.3, 2016-8-22 2:02:35, zc, CardID:0
