2016-04-03 00:21:44.1094|INFO|AALifeWeb_SyncItemList| UserID:14753 | ItemAppID:1531 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1531, CategoryTypeID:1, 早点, 1.5, 2016-3-31 0:12:41, zc, CardID:0
2016-04-03 01:21:47.4904|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:44 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:44, CategoryTypeID:7, 手机进水维修八七店, 40.0, 2016-3-21 17:20:36, sr, CardID:0
2016-04-03 01:21:47.7560|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:45 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:45, CategoryTypeID:7, 苹果5s解锁激活卡贴, 250.0, 2016-3-21 17:21:27, sr, CardID:0
2016-04-03 01:21:47.9904|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:46 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:46, CategoryTypeID:7, 下载音乐, 4.0, 2016-3-21 17:50:24, sr, CardID:0
2016-04-03 01:21:48.3185|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:47 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:47, CategoryTypeID:7, 手机耳机, 13.0, 2016-3-21 19:34:35, sr, CardID:0
2016-04-03 01:21:48.5372|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:48 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:48, CategoryTypeID:4, 小朱带小博博卖零食, 8.0, 2016-3-21 23:53:16, zc, CardID:0
2016-04-03 01:21:48.8185|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:49 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:49, CategoryTypeID:7, 电脑装系统八七店, 30.0, 2016-3-22 13:43:23, sr, CardID:0
2016-04-03 01:21:49.0529|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:50 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:50, CategoryTypeID:2, 盖饭, 9.0, 2016-3-22 18:07:37, zc, CardID:0
2016-04-03 01:21:49.3029|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:51 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:51, CategoryTypeID:6, 脲片, 50.0, 2016-3-22 18:08:26, zc, CardID:0
2016-04-03 01:21:49.5529|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:52 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:52, CategoryTypeID:2, 小博博晚餐, 6.0, 2016-3-22 20:10:38, zc, CardID:0
2016-04-03 01:21:49.8185|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:53 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:53, CategoryTypeID:7, 下载mv, 5.0, 2016-3-22 20:39:19, sr, CardID:0
2016-04-03 01:21:50.1154|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:54 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:54, CategoryTypeID:7, 下载电视, 10.0, 2016-3-22 20:39:35, sr, CardID:0
2016-04-03 01:21:50.3497|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:55 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:55, CategoryTypeID:7, 充电宝, 20.0, 2016-3-22 21:10:53, sr, CardID:0
2016-04-03 01:21:50.6154|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:56 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:56, CategoryTypeID:2, 饭, 8.0, 2016-3-23 12:13:43, zc, CardID:0
2016-04-03 01:21:50.8810|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:57 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:57, CategoryTypeID:9, 螺钉, 6.0, 2016-3-23 12:14:16, zc, CardID:0
2016-04-03 01:21:51.1154|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:58 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:58, CategoryTypeID:6, 水费, 50.0, 2016-3-23 12:16:21, zc, CardID:0
2016-04-03 01:21:51.3810|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:59 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:59, CategoryTypeID:5, 看三舅妈水果, 48.0, 2016-3-23 15:20:55, zc, CardID:0
2016-04-03 01:21:51.5997|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:60 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:60, CategoryTypeID:7, 路由器, 25.0, 2016-3-23 19:46:04, sr, CardID:0
2016-04-03 01:21:51.8810|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:61 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:61, CategoryTypeID:7, 手机维修听筒, 25.0, 2016-3-23 19:46:40, sr, CardID:0
2016-04-03 01:21:52.1153|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:62 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:62, CategoryTypeID:7, 下载电影, 3.0, 2016-3-23 19:47:01, sr, CardID:0
2016-04-03 01:21:52.3497|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:63 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:63, CategoryTypeID:7, 手机换屏, 100.0, 2016-3-23 19:47:29, sr, CardID:0
2016-04-03 01:21:52.6622|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:64 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:64, CategoryTypeID:7, 下载电影, 5.0, 2016-3-23 20:42:27, sr, CardID:0
2016-04-03 01:21:52.8966|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:65 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:65, CategoryTypeID:7, 下载电影, 10.0, 2016-3-23 21:22:51, sr, CardID:0
2016-04-03 01:21:53.1466|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:66 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:66, CategoryTypeID:7, 手机耳机, 13.0, 2016-3-23 21:23:13, sr, CardID:0
2016-04-03 01:21:53.3653|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:67 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:67, CategoryTypeID:1, 米皮 豆腐干, 9.0, 2016-3-23 0:40:53, zc, CardID:0
2016-04-03 01:21:53.5685|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:68 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:68, CategoryTypeID:9, 管井吃酒, 100.0, 2016-3-24 16:10:58, zc, CardID:0
2016-04-03 01:21:53.8653|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:69 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:69, CategoryTypeID:6, 给小霞霞, 100.0, 2016-3-24 10:12:31, zc, CardID:0
2016-04-03 01:21:54.0841|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:70 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:70, CategoryTypeID:7, 卖手机旧一台, 80.0, 2016-3-24 18:57:18, sr, CardID:0
2016-04-03 01:21:54.3341|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:71 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:71, CategoryTypeID:7, 手机充电线, 15.0, 2016-3-24 19:48:38, sr, CardID:0
2016-04-03 01:21:54.6153|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:72 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:72, CategoryTypeID:7, 内存卡, 15.0, 2016-3-24 19:49:02, sr, CardID:0
2016-04-03 01:21:54.8810|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:73 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:73, CategoryTypeID:7, 手机充电器, 7.0, 2016-3-24 19:49:29, sr, CardID:0
2016-04-03 01:21:55.1622|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:74 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:74, CategoryTypeID:7, 老年播放器, 65.0, 2016-3-24 20:25:17, sr, CardID:0
2016-04-03 01:21:55.3653|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:75 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:75, CategoryTypeID:4, 洋芋粑粑, 5.0, 2016-3-25 10:10:52, zc, CardID:0
2016-04-03 01:21:55.6153|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:76 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:76, CategoryTypeID:1, 逛超市, 68.0, 2016-3-25 14:57:22, zc, CardID:0
2016-04-03 01:21:55.8184|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:77 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:77, CategoryTypeID:7, 维修八七, 10.0, 2016-3-25 14:57:51, sr, CardID:0
2016-04-03 01:21:56.0372|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:78 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:78, CategoryTypeID:7, 歌曲制作八七店, 35.0, 2016-3-25 16:59:16, sr, CardID:0
2016-04-03 01:21:56.2559|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:79 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:79, CategoryTypeID:7, 下载电影, 5.0, 2016-3-25 19:32:25, sr, CardID:0
2016-04-03 01:21:56.5528|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:80 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:80, CategoryTypeID:7, 下载音乐, 5.0, 2016-3-25 19:32:34, sr, CardID:0
2016-04-03 01:21:56.7716|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:81 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:81, CategoryTypeID:7, 接线灯, 10.0, 2016-3-26 20:21:56, sr, CardID:0
2016-04-03 01:21:56.9747|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:82 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:82, CategoryTypeID:7, 调试手机, 5.0, 2016-3-26 20:22:14, sr, CardID:0
2016-04-03 01:21:57.1934|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:83 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:83, CategoryTypeID:2, 买包子, 5.0, 2016-3-26 20:22:43, zc, CardID:0
2016-04-03 01:21:57.4278|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:84 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:84, CategoryTypeID:2, 炒花菜, 7.0, 2016-3-26 20:23:32, zc, CardID:0
2016-04-03 01:21:57.6309|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:85 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:85, CategoryTypeID:7, 手机充电线, 15.0, 2016-3-27 12:52:51, sr, CardID:0
2016-04-03 01:21:57.8497|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:86 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:86, CategoryTypeID:7, 手机耳机, 10.0, 2016-3-27 14:02:15, sr, CardID:0
2016-04-03 01:21:58.1153|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:87 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:87, CategoryTypeID:7, 手机刷机电池, 50.0, 2016-3-27 16:29:05, sr, CardID:0
2016-04-03 01:21:58.3809|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:88 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:88, CategoryTypeID:7, 蓝牙耳机, 22.0, 2016-3-27 17:53:25, sr, CardID:0
2016-04-03 01:21:58.5997|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:89 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:89, CategoryTypeID:7, 8G内存卡, 14.0, 2016-3-27 18:49:54, sr, CardID:0
2016-04-03 01:21:58.8653|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:90 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:90, CategoryTypeID:7, 手机充电线, 8.0, 2016-3-27 21:28:13, sr, CardID:0
2016-04-03 01:21:59.1622|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:91 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:91, CategoryTypeID:7, 手机充电线, 10.0, 2016-3-27 21:35:18, sr, CardID:0
2016-04-03 01:21:59.3966|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:92 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:92, CategoryTypeID:7, 手机充电器, 8.0, 2016-3-27 21:38:18, sr, CardID:0
2016-04-03 01:21:59.6465|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:93 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:93, CategoryTypeID:7, 手机充电线, 10.0, 2016-3-27 21:41:15, sr, CardID:0
2016-04-03 01:21:59.8653|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:94 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:94, CategoryTypeID:7, 下载电影, 15.0, 2016-3-27 21:52:46, sr, CardID:0
2016-04-03 01:22:00.1153|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:95 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:95, CategoryTypeID:9, 小霞霞抢的, 12.0, 2016-3-27 22:47:54, zc, CardID:0
2016-04-03 01:22:00.4278|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:96 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:96, CategoryTypeID:2, 豆腐干热狗, 5.0, 2016-3-27 22:48:58, zc, CardID:0
2016-04-03 01:22:00.6934|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:97 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:97, CategoryTypeID:7, 电脑装系统八七店, 30.0, 2016-3-28 18:28:10, sr, CardID:0
2016-04-03 01:22:00.9278|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:98 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:98, CategoryTypeID:1, 王霞买饺子, 20.0, 2016-3-28 18:29:30, jc, CardID:0
2016-04-03 01:22:01.1934|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:99 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:99, CategoryTypeID:7, 下载电影, 10.0, 2016-3-29 21:01:52, sr, CardID:0
2016-04-03 01:22:01.4590|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:100 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:100, CategoryTypeID:7, 路由器电源, 8.0, 2016-3-29 21:02:24, sr, CardID:0
2016-04-03 01:22:01.6934|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:101 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:101, CategoryTypeID:7, 金立e3t换屏定金, 100.0, 2016-3-29 22:51:43, sr, CardID:0
2016-04-03 01:22:01.9278|INFO|AALifeWeb_SyncItemList| UserID:24499 | ItemAppID:102 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:102, CategoryTypeID:7, 小米2换屏, 80.0, 2016-3-30 14:50:06, sr, CardID:0
