2016-04-23 00:04:33.1102|INFO|AALifeWeb_SyncItemList| UserID:24022 | ItemAppID:201 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:201, CategoryTypeID:2, 午饭, 19.5, 2016-4-22 16:13:55, zc, CardID:0
2016-04-23 03:04:39.5965|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:350 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:350, CategoryTypeID:7, 花呗手续费, 7.5, 2016-4-13 18:00:56, zc, CardID:0
2016-04-23 03:04:39.9402|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:351 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:351, CategoryTypeID:6, 彩票, 2.0, 2016-4-13 18:01:17, zc, CardID:0
2016-04-23 03:04:40.2840|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:352 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:352, CategoryTypeID:6, 胶圈, 1.0, 2016-4-12 18:03:05, zc, CardID:0
2016-04-23 03:04:40.6590|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:353 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:353, CategoryTypeID:6, 外卖, 9.5, 2016-4-14 0:01:13, zc, CardID:0
2016-04-23 03:04:41.0496|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:354 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:354, CategoryTypeID:7, 超市&倒米&垃圾, 44.6, 2016-4-15 8:18:56, zc, CardID:0
2016-04-23 03:04:41.4246|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:355 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:355, CategoryTypeID:6, 菜市, 11.0, 2016-4-15 8:41:37, zc, CardID:0
2016-04-23 03:04:41.7840|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:356 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:356, CategoryTypeID:6, 外卖, 64.0, 2016-4-17 8:43:04, zc, CardID:0
2016-04-23 03:04:42.0809|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:357 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:357, CategoryTypeID:6, 冒烟排插退款, 18.75, 2016-4-17 8:44:14, sr, CardID:0
2016-04-23 03:04:42.3621|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:358 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:358, CategoryTypeID:6, 外卖, 21.2, 2016-4-18 1:45:13, zc, CardID:0
2016-04-23 03:04:42.6902|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:359 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:359, CategoryTypeID:6, 买菜, 19.3, 2016-4-17 1:46:14, zc, CardID:0
2016-04-23 03:04:42.9871|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:360 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:360, CategoryTypeID:6, 外卖, 16.5, 2016-4-19 7:29:20, zc, CardID:0
2016-04-23 03:04:43.3465|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:361 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:361, CategoryTypeID:6, 话费, 9.86, 2016-4-20 3:03:57, zc, CardID:0
2016-04-23 03:04:43.6902|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:362 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:362, CategoryTypeID:6, 超市&虾好抵ԅ(¯﹃¯ԅ), 48.0, 2016-4-20 7:30:54, zc, CardID:0
2016-04-23 03:04:44.0652|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:363 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:363, CategoryTypeID:12, 手续费, 45.0, 2016-4-21 3:00:17, zc, CardID:0
2016-04-23 03:04:44.3934|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:364 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:364, CategoryTypeID:6, 外卖, 20.3, 2016-4-21 3:01:15, zc, CardID:0
2016-04-23 03:04:44.7215|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:365 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:365, CategoryTypeID:12, 外卖, 18.0, 2016-4-22 3:03:31, zc, CardID:0
2016-04-23 03:05:34.4402|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:362 | ItemWebID:0 | ItemInfo -> ItemID:762598, ItemAppID:362, CategoryTypeID:6, 超市&虾好抵ԅ(¯﹃¯ԅ)停车, 48.5, 2016-4-20 3:05:21, zc, CardID:0
2016-04-23 03:13:56.4402|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:346 | ItemWebID:0 | ItemInfo -> ItemID:762582, ItemAppID:346, CategoryTypeID:6, 修车+买水, 78.0, 2016-4-9 1:23:50, zc, CardID:0
2016-04-23 03:13:56.9715|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:347 | ItemWebID:0 | ItemInfo -> ItemID:762583, ItemAppID:347, CategoryTypeID:6, 南百倒米收银, 60.5, 2016-4-13 17:56:14, zc, CardID:0
2016-04-23 03:13:57.4715|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:363 | ItemWebID:0 | ItemInfo -> ItemID:762599, ItemAppID:363, CategoryTypeID:12, 手续费, 45.0, 2016-4-21 3:00:17, zc, CardID:0
2016-04-23 03:13:58.0340|INFO|AALifeWeb_SyncItemList| UserID:23022 | ItemAppID:365 | ItemWebID:0 | ItemInfo -> ItemID:762601, ItemAppID:365, CategoryTypeID:12, 外卖&3只眼, 18.0, 2016-4-22 3:07:48, zc, CardID:0
2016-04-23 07:57:05.9871|INFO|AALifeWeb_SyncItemList| UserID:25140 | ItemAppID:10 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:10, CategoryTypeID:9, 弟, 11.0, 2016-4-22 16:58:08, jc, CardID:6
2016-04-23 07:57:06.3621|INFO|AALifeWeb_SyncItemList| UserID:25140 | ItemAppID:11 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:11, CategoryTypeID:14, 支付宝, 70.0, 2016-4-15 18:14:54, jc, CardID:6
2016-04-23 07:57:06.7527|INFO|AALifeWeb_SyncItemList| UserID:25140 | ItemAppID:12 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:12, CategoryTypeID:2, 晚饭, 12.0, 2016-4-22 22:24:05, zc, CardID:4
2016-04-23 07:57:07.1121|INFO|AALifeWeb_SyncItemList| UserID:25140 | ItemAppID:13 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:13, CategoryTypeID:2, 早餐, 4.5, 2016-4-23 7:56:49, zc, CardID:4
2016-04-23 08:03:25.8621|INFO|AALifeWeb_SyncItemList| UserID:22826 | ItemAppID:30 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:30, CategoryTypeID:2, 早餐, 1.5, 2016-4-23 8:02:40, zc, CardID:0
2016-04-23 08:03:26.0027|INFO|AALifeWeb_SyncItemList| UserID:22826 | ItemAppID:31 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:31, CategoryTypeID:4, 零食, 3.0, 2016-4-23 8:03:24, zc, CardID:0
2016-04-23 08:10:57.8152|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq30782, 再吃一颗苹果, http://q.qlogo.cn/qqapp/100761541/2698F1772ED6D4F8B30EA95284AF298B/100, sjqq_mz, IsUpdate:1
2016-04-23 08:10:57.8309|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, 2698F1772ED6D4F8B30EA95284AF298B, 6B9D151CFB2286A8FC1F1EA784E17C33, UserID:0, OldUserID:0, sjqq
2016-04-23 08:13:46.6121|INFO|AALifeWeb_SyncItemList| UserID:25160 | ItemAppID:5 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:5, CategoryTypeID:4, 冰棒, 1.0, 2016-4-22 16:59:18, zc, CardID:0
2016-04-23 08:13:46.7684|INFO|AALifeWeb_SyncItemList| UserID:25160 | ItemAppID:6 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:6, CategoryTypeID:1, 肉, 18.0, 2016-4-23 8:13:31, zc, CardID:0
2016-04-23 08:36:03.3777|INFO|AALifeWeb_SyncItemList| UserID:21075 | ItemAppID:320 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:320, CategoryTypeID:2, 欠二姐, 10.0, 2016-4-23 8:35:59, hc, CardID:2
2016-04-23 08:44:45.5496|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq69297, 最高境界﹏,, http://q.qlogo.cn/qqapp/100761541/8D26A3E61A5BB9A08395254DB7FB70EA/100, sjqq_mi, IsUpdate:1
2016-04-23 08:44:45.5496|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, 8D26A3E61A5BB9A08395254DB7FB70EA, 17A82499B93AEFE1FA18985E5732C286, UserID:0, OldUserID:0, sjqq
2016-04-23 08:46:53.8465|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:158 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:158, CategoryTypeID:2, 早餐, 7.0, 2016-3-24 10:21:19, zc, CardID:0
2016-04-23 08:46:54.1746|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:159 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:159, CategoryTypeID:4, 饮料甜品, 14.0, 2016-4-3 10:22:28, zc, CardID:0
2016-04-23 08:46:54.4871|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:160 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:160, CategoryTypeID:2, 晚餐, 85.0, 2016-4-3 10:22:59, zc, CardID:0
2016-04-23 08:46:54.8309|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:161 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:161, CategoryTypeID:9, 话费, 100.0, 2016-4-3 10:23:11, zc, CardID:0
2016-04-23 08:46:55.1121|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:162 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:162, CategoryTypeID:12, 打车, 7.0, 2016-4-4 10:23:25, zc, CardID:0
2016-04-23 08:46:55.4402|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:163 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:163, CategoryTypeID:2, 午餐, 78.0, 2016-4-2 10:24:35, zc, CardID:0
2016-04-23 08:46:55.7371|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:164 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:164, CategoryTypeID:4, 饮品, 8.0, 2016-3-26 10:26:22, zc, CardID:0
2016-04-23 08:46:56.0184|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:165 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:165, CategoryTypeID:2, 早餐, 4.0, 2016-3-26 10:26:37, zc, CardID:0
2016-04-23 08:46:56.3152|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:166 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:166, CategoryTypeID:9, 超市（网）, 102.0, 2016-3-5 15:03:05, zc, CardID:0
2016-04-23 08:46:56.6590|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:167 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:167, CategoryTypeID:14, 北京考试, 760.0, 2016-3-31 10:34:01, zc, CardID:0
2016-04-23 08:46:56.9871|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:168 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:168, CategoryTypeID:16, 伟哥孩子, 105.0, 2016-4-5 23:49:24, zc, CardID:0
2016-04-23 08:46:57.2996|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:169 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:169, CategoryTypeID:16, 侯贵平父, 500.0, 2016-4-7 16:55:40, zc, CardID:0
2016-04-23 08:46:57.6121|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:170 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:170, CategoryTypeID:2, 晚餐, 43.0, 2016-4-7 19:18:01, zc, CardID:0
2016-04-23 08:46:57.9090|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:171 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:171, CategoryTypeID:10, 门票, 20.0, 2016-4-9 11:17:06, zc, CardID:0
2016-04-23 08:46:58.1902|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:172 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:172, CategoryTypeID:2, 午餐, 25.0, 2016-4-9 11:17:20, zc, CardID:0
2016-04-23 08:46:58.4715|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:173 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:173, CategoryTypeID:4, 巧克力, 15.0, 2016-4-10 11:17:45, zc, CardID:0
2016-04-23 08:46:58.7684|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:174 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:174, CategoryTypeID:4, 超市, 26.0, 2016-4-10 11:21:55, zc, CardID:0
2016-04-23 08:46:59.0965|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:175 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:175, CategoryTypeID:12, 打车, 7.0, 2016-4-10 11:22:02, zc, CardID:0
2016-04-23 08:46:59.3621|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:176 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:176, CategoryTypeID:2, 早餐, 14.0, 2016-4-12 20:00:06, zc, CardID:0
2016-04-23 08:46:59.6277|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:177 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:177, CategoryTypeID:2, 晚餐, 27.0, 2016-4-13 18:02:43, zc, CardID:0
2016-04-23 08:46:59.9559|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:178 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:178, CategoryTypeID:2, 午餐, 9.0, 2016-4-15 14:59:11, zc, CardID:0
2016-04-23 08:47:00.2527|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:179 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:179, CategoryTypeID:12, 公交卡, 50.0, 2016-4-15 14:59:21, zc, CardID:0
2016-04-23 08:47:00.5340|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:180 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:180, CategoryTypeID:9, 住宿费, 100.0, 2016-4-15 15:00:44, zc, CardID:0
2016-04-23 08:47:00.8152|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:181 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:181, CategoryTypeID:4, 超市, 17.0, 2016-4-19 12:28:10, zc, CardID:0
2016-04-23 08:47:01.1121|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:182 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:182, CategoryTypeID:12, 打车, 7.0, 2016-4-17 17:17:41, zc, CardID:0
2016-04-23 08:47:01.4246|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:183 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:183, CategoryTypeID:4, 超市（网）, 189.0, 2016-4-17 17:19:27, zc, CardID:0
2016-04-23 08:47:01.5184|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq11019, 最高境界﹏,, http://q.qlogo.cn/qqapp/100761541/8D26A3E61A5BB9A08395254DB7FB70EA/100, sjqq_mi, IsUpdate:1
2016-04-23 08:47:01.5184|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, 8D26A3E61A5BB9A08395254DB7FB70EA, 17A82499B93AEFE1FA18985E5732C286, UserID:0, OldUserID:0, sjqq
2016-04-23 08:47:01.7371|INFO|AALifeWeb_SyncItemList| UserID:18183 | ItemAppID:184 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:184, CategoryTypeID:2, 餐票, 100.0, 2016-4-14 17:21:32, zc, CardID:0
2016-04-23 08:49:18.0340|INFO|AALifeWeb_SyncItemList| UserID:25178 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:12, 紫云, 11.0, 2016-4-23 8:48:20, sr, CardID:0
2016-04-23 08:49:18.2996|INFO|AALifeWeb_SyncItemList| UserID:25178 | ItemAppID:2 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:2, CategoryTypeID:12, 小江山, 7.5, 2016-4-23 8:48:30, sr, CardID:0
2016-04-23 08:49:18.5809|INFO|AALifeWeb_SyncItemList| UserID:25178 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:3, CategoryTypeID:12, 小江山, 7.5, 2016-4-23 8:48:33, sr, CardID:0
2016-04-23 08:49:18.8621|INFO|AALifeWeb_SyncItemList| UserID:25178 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:4, CategoryTypeID:12, 海之言, 4.5, 2016-4-23 8:48:58, sr, CardID:0
2016-04-23 09:03:18.7059|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq33706, 哥的霸道你学不来, http://q.qlogo.cn/qqapp/100761541/BD85A0D679356039456615677273BB29/100, sjqq_tx, IsUpdate:1
2016-04-23 09:03:18.7059|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, BD85A0D679356039456615677273BB29, FC6C0A289CF12BE8A90B3B5AE7E50347, UserID:0, OldUserID:0, sjqq
2016-04-23 09:07:02.5809|INFO|AALifeWeb_SyncItemList| UserID:14588 | ItemAppID:1411 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1411, CategoryTypeID:2, 肠粉, 20.0, 2016-4-23 9:06:15, zc, CardID:0
2016-04-23 09:07:02.8465|INFO|AALifeWeb_SyncItemList| UserID:14588 | ItemAppID:1412 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1412, CategoryTypeID:1, 薏米红豆, 30.0, 2016-4-23 9:06:40, zc, CardID:0
2016-04-23 09:07:03.1434|INFO|AALifeWeb_SyncItemList| UserID:14588 | ItemAppID:1413 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1413, CategoryTypeID:5, 水蜜桃, 38.0, 2016-4-23 9:06:51, zc, CardID:0
2016-04-23 09:09:41.0184|INFO|AALifeWeb_SyncItemList| UserID:24292 | ItemAppID:122 | ItemWebID:0 | ItemInfo -> ItemID:714342, ItemAppID:122, CategoryTypeID:8, 白领红色针织衫—美特斯邦威, 194.0, 2016-2-6 22:26:24, zc, CardID:0
2016-04-23 09:09:41.5027|INFO|AALifeWeb_SyncItemList| UserID:24292 | ItemAppID:135 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:135, CategoryTypeID:7, 话费, 50.0, 2016-1-21 22:40:28, zc, CardID:0
2016-04-23 09:09:41.8309|INFO|AALifeWeb_SyncItemList| UserID:24292 | ItemAppID:136 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:136, CategoryTypeID:8, 独角兽短衫(淘宝), 17.7, 2016-3-7 8:06:02, zc, CardID:0
2016-04-23 09:09:45.4559|INFO|AALifeWeb_SyncItemList| UserID:24292 | ItemAppID:137 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:137, CategoryTypeID:9, 捐款, 10.0, 2016-3-23 14:58:10, zc, CardID:0
