2016-04-15 00:08:03.6415|INFO|AALifeWeb_SyncItemList| UserID:24948 | ItemAppID:3 | ItemWebID:0 | ItemInfo -> ItemID:746608, ItemAppID:3, CategoryTypeID:1, 早饭, 2.2, 2016-4-1 23:55:47, zc, CardID:0
2016-04-15 00:08:16.5790|INFO|AALifeWeb_SyncItemList| UserID:24948 | ItemAppID:71 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:71, CategoryTypeID:6, 洗澡, 4.0, 2016-4-14 20:20:20, zc, CardID:0
2016-04-15 00:08:16.8602|INFO|AALifeWeb_SyncItemList| UserID:24948 | ItemAppID:72 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:72, CategoryTypeID:6, 收纳盒, 8.8, 2016-4-14 23:52:04, zc, CardID:0
2016-04-15 00:08:17.1258|INFO|AALifeWeb_SyncItemList| UserID:24948 | ItemAppID:73 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:73, CategoryTypeID:6, 洗澡, 5.0, 2016-4-9 0:00:25, zc, CardID:0
2016-04-15 01:35:11.4236|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq89665,        ℡詮釋♛, http://q.qlogo.cn/qqapp/100761541/B0DD1A45ADA55CE320FDBE0E8F88517A/100, sjqq_tx, IsUpdate:1
2016-04-15 01:35:11.4236|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, B0DD1A45ADA55CE320FDBE0E8F88517A, 6E9168048F9E6E78FF963DD40D1937C0, UserID:0, OldUserID:0, sjqq
2016-04-15 01:45:03.7010|INFO|AALifeWeb_SyncItemList| UserID:23610 | ItemAppID:182 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:182, CategoryTypeID:9, 修电脑, 30.0, 2016-4-15 1:43:51, zc, CardID:0
2016-04-15 01:45:04.0760|INFO|AALifeWeb_SyncItemList| UserID:23610 | ItemAppID:183 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:183, CategoryTypeID:2, 午餐, 13.0, 2016-4-14 1:44:14, zc, CardID:0
2016-04-15 01:45:04.4042|INFO|AALifeWeb_SyncItemList| UserID:23610 | ItemAppID:184 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:184, CategoryTypeID:9, 车费, 4.0, 2016-4-14 1:44:38, zc, CardID:0
2016-04-15 01:51:16.9330|INFO|AALifeWeb_SyncLoginQQNew| UserInfo -> UserID:0, sjqq46715, 冰雪, http://q.qlogo.cn/qqapp/100761541/5FCCB52FE4B2953FDE7B58C6DF4087F4/100, sjqq_360, IsUpdate:1
2016-04-15 01:51:16.9330|INFO|AALifeWeb_SyncLoginQQNew| OAuthInfo -> OAuthID:0, 5FCCB52FE4B2953FDE7B58C6DF4087F4, CD67260E9B3902E2F3432DF8B4B1C0A6, UserID:0, OldUserID:0, sjqq
2016-04-15 06:44:45.1435|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:170 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:170, CategoryTypeID:9, 苏打水, 50.0, 2016-4-14 6:44:00, zc, CardID:0
2016-04-15 06:44:45.6904|INFO|AALifeWeb_SyncItemList| UserID:23809 | ItemAppID:171 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:171, CategoryTypeID:9, 快递费, 5.0, 2016-4-14 6:44:14, zc, CardID:0
2016-04-15 08:33:08.5029|INFO|AALifeWeb_SyncItemList| UserID:5527 | ItemAppID:1277 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1277, CategoryTypeID:2, 五中, 20.0, 2016-4-15 8:30:51, zc, CardID:0
2016-04-15 08:33:09.7216|INFO|AALifeWeb_SyncItemList| UserID:5527 | ItemAppID:1278 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1278, CategoryTypeID:9, 晗公交卡, 50.0, 2016-4-12 8:31:32, zc, CardID:0
2016-04-15 08:33:11.2529|INFO|AALifeWeb_SyncItemList| UserID:5527 | ItemAppID:1279 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1279, CategoryTypeID:9, 玉明花茶, 41.4, 2016-4-15 8:32:44, zc, CardID:0
2016-04-15 08:36:00.7998|INFO|AALifeWeb_SyncItemList| UserID:17909 | ItemAppID:342 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:342, CategoryTypeID:26, 办贝护照, 240.0, 2016-4-15 8:35:07, zc, CardID:0
2016-04-15 08:36:01.0185|INFO|AALifeWeb_SyncItemList| UserID:17909 | ItemAppID:343 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:343, CategoryTypeID:26, 修学定金, 3000.0, 2016-4-15 8:35:31, zc, CardID:0
2016-04-15 08:36:01.1279|INFO|AALifeWeb_SyncItemList| UserID:17909 | ItemAppID:344 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:344, CategoryTypeID:16, 工资, 5000.0, 2016-4-15 8:35:53, sr, CardID:0
2016-04-15 08:41:04.3154|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:253 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:253, CategoryTypeID:1, 收入, 39.0, 2016-4-3 15:55:19, sr, CardID:0
2016-04-15 08:41:04.6904|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:254 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:254, CategoryTypeID:1, 收入, 50.0, 2016-4-4 11:57:19, sr, CardID:0
2016-04-15 08:41:05.1123|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:255 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:255, CategoryTypeID:1, 收入, 7.5, 2016-4-5 12:25:26, sr, CardID:0
2016-04-15 08:41:05.5810|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:256 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:256, CategoryTypeID:1, 收入, 4.0, 2016-4-4 7:31:09, sr, CardID:0
2016-04-15 08:41:05.8779|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:257 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:257, CategoryTypeID:1, 收入, 148.0, 2016-4-7 11:42:07, sr, CardID:0
2016-04-15 08:41:06.1591|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:258 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:258, CategoryTypeID:1, 收入, 22.5, 2016-4-11 18:06:07, sr, CardID:0
2016-04-15 08:41:06.4560|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:259 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:259, CategoryTypeID:1, 收入, 50.0, 2016-4-12 10:38:08, sr, CardID:0
2016-04-15 08:41:06.7529|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:260 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:260, CategoryTypeID:1, 收入, 37.0, 2016-4-13 14:35:33, sr, CardID:0
2016-04-15 08:41:07.1591|INFO|AALifeWeb_SyncItemList| UserID:15450 | ItemAppID:261 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:261, CategoryTypeID:1, 收入, 5.0, 2016-4-14 8:40:45, sr, CardID:0
2016-04-15 08:47:09.3935|INFO|AALifeWeb_SyncItemList| UserID:14753 | ItemAppID:1577 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1577, CategoryTypeID:1, 早点, 1.5, 2016-4-14 11:50:07, zc, CardID:0
2016-04-15 08:47:09.6748|INFO|AALifeWeb_SyncItemList| UserID:14753 | ItemAppID:1578 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1578, CategoryTypeID:1, 早饭, 8.16, 2016-4-14 11:50:18, zc, CardID:0
2016-04-15 08:47:09.9873|INFO|AALifeWeb_SyncItemList| UserID:14753 | ItemAppID:1579 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1579, CategoryTypeID:1, 三鲜米线砂锅, 9.0, 2016-4-14 17:32:21, zc, CardID:0
2016-04-15 08:47:10.2841|INFO|AALifeWeb_SyncItemList| UserID:14753 | ItemAppID:1580 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1580, CategoryTypeID:1, 早点, 1.5, 2016-4-15 8:46:53, zc, CardID:0
2016-04-15 08:50:59.1435|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:804 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:804, CategoryTypeID:2, 早饭, 5.5, 2015-12-7 11:33:52, zc, CardID:18
2016-04-15 08:50:59.9716|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:805 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:805, CategoryTypeID:2, 晚饭, 2.5, 2015-12-6 11:34:09, zc, CardID:18
2016-04-15 08:51:00.8779|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:806 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:806, CategoryTypeID:2, 午饭, 6.2, 2015-12-7 13:41:53, zc, CardID:18
2016-04-15 08:51:01.6591|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:807 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:807, CategoryTypeID:2, 午饭, 15.0, 2015-12-6 15:46:47, zc, CardID:18
2016-04-15 08:51:06.8310|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:808 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:808, CategoryTypeID:2, 早饭, 2.5, 2015-12-6 15:47:27, zc, CardID:18
2016-04-15 08:51:13.2373|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:809 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:809, CategoryTypeID:6, 乘车卡, 50.0, 2015-12-6 15:47:44, zc, CardID:18
2016-04-15 08:51:22.8310|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:810 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:810, CategoryTypeID:2, 午饭, 20.0, 2015-12-5 15:48:18, zc, CardID:18
2016-04-15 08:51:25.9873|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:811 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:811, CategoryTypeID:2, 晚饭, 4.1, 2015-12-5 15:49:02, zc, CardID:18
2016-04-15 08:51:26.5185|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:812 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:812, CategoryTypeID:9, 话费, 10.0, 2015-12-4 15:49:26, zc, CardID:18
2016-04-15 08:51:27.0029|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:813 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:813, CategoryTypeID:2, 早饭, 5.1, 2015-12-8 15:45:50, zc, CardID:18
2016-04-15 08:51:27.5341|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:814 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:814, CategoryTypeID:2, 午饭, 10.5, 2015-12-8 15:46:02, zc, CardID:18
2016-04-15 08:51:28.0654|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:815 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:815, CategoryTypeID:2, 晚饭, 3.0, 2015-12-7 15:46:24, zc, CardID:18
2016-04-15 08:51:28.5810|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:816 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:816, CategoryTypeID:5, 水果, 3.3, 2015-12-7 15:46:32, zc, CardID:18
2016-04-15 08:51:29.0810|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:817 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:817, CategoryTypeID:7, 资料, 2.6, 2015-12-7 15:47:08, zc, CardID:18
2016-04-15 08:51:29.5341|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:818 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:818, CategoryTypeID:6, 话费, 20.0, 2015-12-8 9:59:03, zc, CardID:18
2016-04-15 08:51:30.1123|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:819 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:819, CategoryTypeID:2, 早饭, 3.3, 2015-12-8 9:59:23, zc, CardID:18
2016-04-15 08:51:30.6435|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:820 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:820, CategoryTypeID:2, 午饭, 7.6, 2015-12-9 21:06:28, zc, CardID:18
2016-04-15 08:51:31.0966|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:821 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:821, CategoryTypeID:2, 晚饭, 4.8, 2015-12-9 21:06:35, zc, CardID:18
2016-04-15 08:51:31.7060|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:822 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:822, CategoryTypeID:6, 洗澡🛀, 2.0, 2015-12-9 21:06:43, zc, CardID:18
2016-04-15 08:51:32.2529|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:823 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:823, CategoryTypeID:2, 早饭, 3.3, 2015-12-9 21:07:05, zc, CardID:18
2016-04-15 08:51:32.8310|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:824 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:824, CategoryTypeID:6, 垫子, 6.6, 2015-12-5 21:08:06, zc, CardID:18
2016-04-15 08:51:33.3935|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:825 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:825, CategoryTypeID:2, 午饭, 7.5, 2015-12-10 12:26:39, zc, CardID:18
2016-04-15 08:51:33.8466|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:826 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:826, CategoryTypeID:4, 燕麦牛奶, 2.0, 2015-12-10 15:50:07, zc, CardID:18
2016-04-15 08:51:34.2998|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:827 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:827, CategoryTypeID:2, 晚饭, 4.5, 2015-12-10 19:20:47, zc, CardID:18
2016-04-15 08:51:34.7841|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:828 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:828, CategoryTypeID:2, 早饭, 5.0, 2015-12-10 19:21:16, zc, CardID:18
2016-04-15 08:51:35.3466|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:829 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:829, CategoryTypeID:2, 早饭, 4.5, 2015-12-12 15:10:29, zc, CardID:18
2016-04-15 08:51:35.8623|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:830 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:830, CategoryTypeID:2, 午饭, 7.4, 2015-12-12 15:10:35, zc, CardID:18
2016-04-15 08:51:36.3623|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:831 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:831, CategoryTypeID:2, 早饭, 4.3, 2015-12-11 15:10:59, zc, CardID:18
2016-04-15 08:51:36.9560|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:832 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:832, CategoryTypeID:2, 午饭, 4.0, 2015-12-11 15:11:20, zc, CardID:18
2016-04-15 08:51:37.4873|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:833 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:833, CategoryTypeID:2, 晚饭, 5.8, 2015-12-11 15:11:30, zc, CardID:18
2016-04-15 08:51:37.9716|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:834 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:834, CategoryTypeID:2, 早饭, 3.6, 2015-12-13 15:42:20, zc, CardID:18
2016-04-15 08:51:38.5341|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:835 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:835, CategoryTypeID:2, 午饭, 5.0, 2015-12-13 15:42:29, zc, CardID:18
2016-04-15 08:51:39.0029|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:836 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:836, CategoryTypeID:2, 午饭, 6.5, 2015-12-14 16:39:23, zc, CardID:18
2016-04-15 08:51:39.5498|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:837 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:837, CategoryTypeID:2, 早饭, 3.8, 2015-12-14 16:40:10, zc, CardID:18
2016-04-15 08:51:40.0498|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:838 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:838, CategoryTypeID:2, 晚饭, 5.0, 2015-12-13 16:51:51, zc, CardID:18
2016-04-15 08:51:40.5810|INFO|AALifeWeb_SyncItemList| UserID:11572 | ItemAppID:839 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:839, CategoryTypeID:2, 晚饭, 6.5, 2015-12-12 16:52:18, zc, CardID:18
