2016-04-11 00:14:28.9482|INFO|AALifeWeb_SyncItemList| UserID:24969 | ItemAppID:1 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:1, CategoryTypeID:18, 还带丝, 4.5, 2016-4-10 19:21:51, zc, CardID:0
2016-04-11 07:15:06.2294|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:31 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:31, CategoryTypeID:1, 午餐（蛋炒面）, 8.0, 2016-4-4 23:01:11, zc, CardID:0
2016-04-11 07:15:06.4638|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:32 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:32, CategoryTypeID:1, 早餐（包子）, 2.6, 2016-4-5 13:59:18, zc, CardID:0
2016-04-11 07:15:06.6200|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:33 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:33, CategoryTypeID:1, 早餐（燕麦粥）, 1.5, 2016-4-5 13:59:32, zc, CardID:0
2016-04-11 07:15:07.0106|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:34 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:34, CategoryTypeID:1, 午餐（老鸭粉丝汤）, 8.6, 2016-4-5 8:52:26, zc, CardID:0
2016-04-11 07:15:07.2138|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:35 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:35, CategoryTypeID:3, 洗澡, 4.0, 2016-4-5 8:52:42, zc, CardID:0
2016-04-11 07:15:07.3544|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:36 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:36, CategoryTypeID:9, 毛球修剪器（超人）, 25.0, 2016-4-5 10:55:40, zc, CardID:0
2016-04-11 07:15:07.5419|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:37 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:37, CategoryTypeID:1, 午餐（冬瓜丸子）, 7.2, 2016-4-6 12:54:35, zc, CardID:0
2016-04-11 07:15:07.6825|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:38 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:38, CategoryTypeID:1, 早餐（八宝粥 奶黄包）, 7.5, 2016-4-7 18:34:27, zc, CardID:0
2016-04-11 07:15:07.8856|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:39 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:39, CategoryTypeID:1, 绿豆汁, 3.0, 2016-4-7 18:34:53, zc, CardID:0
2016-04-11 07:15:08.0575|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:40 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:40, CategoryTypeID:1, 晚餐（蛋烤肉饭）, 8.3, 2016-4-7 18:35:14, zc, CardID:0
2016-04-11 07:15:08.2606|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:41 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:41, CategoryTypeID:4, 苹果柚子, 6.5, 2016-4-7 18:35:28, zc, CardID:0
2016-04-11 07:15:08.4169|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:42 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:42, CategoryTypeID:1, 午餐（烤肉蛋包饭）, 8.3, 2016-4-9 13:59:30, zc, CardID:0
2016-04-11 07:15:08.6200|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:43 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:43, CategoryTypeID:1, 午餐（烤肉双拼饭）, 8.3, 2016-4-8 13:59:49, zc, CardID:0
2016-04-11 07:15:08.7763|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:44 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:44, CategoryTypeID:4, 苹果, 3.3, 2016-4-9 18:16:23, zc, CardID:0
2016-04-11 07:15:08.9169|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:45 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:45, CategoryTypeID:1, 晚餐（麻辣拌）, 17.0, 2016-4-9 18:47:48, zc, CardID:0
2016-04-11 07:15:09.0731|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:46 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:46, CategoryTypeID:3, 洗澡, 4.0, 2016-4-9 22:18:28, zc, CardID:0
2016-04-11 07:15:09.2763|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:47 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:47, CategoryTypeID:9, 笔本剪刀订书机, 15.0, 2016-4-10 15:52:57, zc, CardID:0
2016-04-11 07:15:09.4481|INFO|AALifeWeb_SyncItemList| UserID:24974 | ItemAppID:48 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:48, CategoryTypeID:1, 午餐（套餐）, 8.0, 2016-4-10 15:53:08, zc, CardID:0
2016-04-11 07:30:23.7450|INFO|AALifeWeb_SyncItemList| UserID:21265 | ItemAppID:176 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:176, CategoryTypeID:1, 早饭, 6.8, 2016-4-11 7:30:14, zc, CardID:0
2016-04-11 07:32:06.0263|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:89 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:89, CategoryTypeID:9, 润肠通秘茶, 40.0, 2016-4-5 17:37:22, zc, CardID:0
2016-04-11 07:32:06.3231|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:90 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:90, CategoryTypeID:9, 按摩器, 60.0, 2016-4-5 17:37:50, zc, CardID:0
2016-04-11 07:32:06.5888|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:91 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:91, CategoryTypeID:4, 饼干桃酥, 52.0, 2016-4-5 18:15:38, zc, CardID:0
2016-04-11 07:32:06.8700|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:92 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:92, CategoryTypeID:9, 车载配件, 89.0, 2016-4-6 15:34:50, zc, CardID:0
2016-04-11 07:32:07.1356|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:93 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:93, CategoryTypeID:9, 馄饨馅, 50.0, 2016-4-7 18:42:41, zc, CardID:0
2016-04-11 07:32:07.4638|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:94 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:94, CategoryTypeID:9, 加油, 200.0, 2016-4-7 18:43:54, zc, CardID:0
2016-04-11 07:32:07.7138|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:95 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:95, CategoryTypeID:9, 电瓶车, 350.0, 2016-4-8 17:56:03, zc, CardID:0
2016-04-11 07:32:07.9638|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:96 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:96, CategoryTypeID:9, 靖江换气罐, 200.0, 2016-4-8 17:56:41, zc, CardID:0
2016-04-11 07:32:08.2138|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:97 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:97, CategoryTypeID:9, 霞买腰疼药, 70.0, 2016-4-8 19:36:38, zc, CardID:0
2016-04-11 07:32:08.4794|INFO|AALifeWeb_SyncItemList| UserID:24093 | ItemAppID:98 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:98, CategoryTypeID:9, 超市买咸蛋等, 65.0, 2016-4-11 7:28:36, zc, CardID:0
2016-04-11 07:32:56.3075|INFO|AALifeWeb_SyncItemList| UserID:14828 | ItemAppID:837 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:837, CategoryTypeID:18, 煤气, 104.0, 2016-4-11 7:32:35, zc, CardID:0
2016-04-11 07:32:57.8856|INFO|AALifeWeb_SyncItemList| UserID:14828 | ItemAppID:838 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:838, CategoryTypeID:4, 零食, 5.0, 2016-4-11 7:32:51, zc, CardID:0
2016-04-11 07:41:31.6200|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:206 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:206, CategoryTypeID:20, 超市, 34.0, 2016-4-7 15:18:20, zc, CardID:0
2016-04-11 07:41:32.0263|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:207 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:207, CategoryTypeID:18, 帮梦楠姐姐买砂锅, 8.0, 2016-4-7 15:23:08, zc, CardID:0
2016-04-11 07:41:32.4013|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:208 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:208, CategoryTypeID:9, 爱奇艺会员, 5.5, 2016-4-7 19:12:20, zc, CardID:2
2016-04-11 07:41:32.7294|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:209 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:209, CategoryTypeID:18, 梦楠姐姐还我钱, 28.0, 2016-4-8 11:45:19, hr, CardID:4
2016-04-11 07:41:33.0419|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:210 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:210, CategoryTypeID:24, 余额宝, 0.05, 2016-4-8 11:45:33, sr, CardID:4
2016-04-11 07:41:33.3700|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:211 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:211, CategoryTypeID:14, 食堂, 9.0, 2016-4-8 12:10:45, zc, CardID:0
2016-04-11 07:41:33.6981|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:212 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:212, CategoryTypeID:16, 帮爷爷买卤粉, 5.0, 2016-4-8 17:59:30, zc, CardID:0
2016-04-11 07:41:34.0731|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:213 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:213, CategoryTypeID:16, 饼, 7.0, 2016-4-8 17:59:40, zc, CardID:0
2016-04-11 07:41:34.4013|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:214 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:214, CategoryTypeID:20, 超市, 13.0, 2016-4-8 18:00:01, zc, CardID:0
2016-04-11 07:41:34.7294|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:215 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:215, CategoryTypeID:24, 余额宝, 0.05, 2016-4-9 11:54:24, sr, CardID:4
2016-04-11 07:41:35.1513|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:216 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:216, CategoryTypeID:14, 正粤粥城, 57.0, 2016-4-9 11:54:56, zc, CardID:2
2016-04-11 07:41:35.5263|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:217 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:217, CategoryTypeID:9, 暖暖, 17.1, 2016-4-9 17:26:02, zc, CardID:2
2016-04-11 07:41:35.8231|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:218 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:218, CategoryTypeID:9, 爷爷给我晚饭钱, 14.0, 2016-4-10 17:42:16, sr, CardID:4
2016-04-11 07:41:36.1044|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:219 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:219, CategoryTypeID:24, 余额宝, 0.05, 2016-4-10 17:42:26, sr, CardID:4
2016-04-11 07:41:36.4169|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:220 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:220, CategoryTypeID:16, 砂锅, 8.0, 2016-4-9 17:43:22, zc, CardID:0
2016-04-11 07:41:36.7138|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:221 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:221, CategoryTypeID:20, 超市, 10.5, 2016-4-9 17:45:05, zc, CardID:0
2016-04-11 07:41:37.0263|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:222 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:222, CategoryTypeID:16, 正粤粥城, 54.0, 2016-4-10 17:45:24, zc, CardID:2
2016-04-11 07:41:37.3700|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:223 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:223, CategoryTypeID:9, 正粤粥城退款, 8.0, 2016-4-11 7:40:52, hr, CardID:4
2016-04-11 07:41:37.6825|INFO|AALifeWeb_SyncItemList| UserID:24538 | ItemAppID:224 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:224, CategoryTypeID:24, 余额宝, 0.05, 2016-4-11 7:41:03, sr, CardID:4
2016-04-11 08:18:13.1669|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:589 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:589, CategoryTypeID:4, 零食, 9.86, 2015-12-26 9:11:37, zc, CardID:0
2016-04-11 08:18:13.3231|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:590 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:590, CategoryTypeID:15, 手机支架, 3.8, 2016-1-12 9:12:44, zc, CardID:0
2016-04-11 08:18:13.4325|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:591 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:591, CategoryTypeID:25, 小绿钱包, 28.0, 2016-1-15 9:14:05, zc, CardID:0
2016-04-11 08:18:13.5263|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:592 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:592, CategoryTypeID:6, 洗衣袋, 32.0, 2016-1-23 9:14:47, zc, CardID:0
2016-04-11 08:18:13.6513|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:593 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:593, CategoryTypeID:6, 放鞋子的篮子, 26.8, 2016-2-15 9:16:46, zc, CardID:0
2016-04-11 08:18:13.7919|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:594 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:594, CategoryTypeID:8, 孕妇内衣（两件）, 49.02, 2016-2-15 9:17:12, zc, CardID:0
2016-04-11 08:18:13.9169|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:595 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:595, CategoryTypeID:6, 裤夹, 26.8, 2016-2-15 9:17:34, zc, CardID:0
2016-04-11 08:18:14.0419|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:596 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:596, CategoryTypeID:6, 小宝衣架, 68.7, 2016-2-26 9:18:05, zc, CardID:0
2016-04-11 08:18:14.1825|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:597 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:597, CategoryTypeID:6, 凳子脚垫, 29.0, 2016-2-29 9:18:33, zc, CardID:0
2016-04-11 08:18:14.2919|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:598 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:598, CategoryTypeID:6, 十月结晶（防溢乳垫，马桶垫）, 69.8, 2016-3-7 9:19:39, zc, CardID:0
2016-04-11 08:18:14.3856|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:599 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:599, CategoryTypeID:8, 孕妇内裤, 35.0, 2016-3-10 9:20:04, zc, CardID:0
2016-04-11 08:18:14.4794|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:600 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:600, CategoryTypeID:25, 耳钉, 68.24, 2016-3-20 9:20:48, zc, CardID:0
2016-04-11 08:18:14.6200|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:601 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:601, CategoryTypeID:40, 喂奶神器, 258.0, 2016-3-26 9:21:27, zc, CardID:0
2016-04-11 08:18:14.7138|INFO|AALifeWeb_SyncItemList| UserID:14637 | ItemAppID:602 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:602, CategoryTypeID:8, 月子睡衣, 57.42, 2016-3-31 9:21:59, zc, CardID:0
