2016-04-01 00:02:29.5636|INFO|AALifeWeb_SyncItemList| UserID:23182 | ItemAppID:4 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:4, CategoryTypeID:16, 猪肉，红茶, 65.0, 2016-3-15 20:12:22, zc, CardID:0
2016-04-01 00:30:14.0949|INFO|AALifeWeb_SyncItemList| UserID:22004 | ItemAppID:279 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:279, CategoryTypeID:10, 电影票, 56.0, 2016-4-3 0:23:56, zc, CardID:0
2016-04-01 00:30:15.6730|INFO|AALifeWeb_SyncItemList| UserID:22004 | ItemAppID:280 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:280, CategoryTypeID:2, 西餐, 50.0, 2016-4-3 0:24:37, zc, CardID:0
2016-04-01 00:30:17.1418|INFO|AALifeWeb_SyncItemList| UserID:22004 | ItemAppID:281 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:281, CategoryTypeID:9, 家教, 680.0, 2016-4-2 0:27:30, sr, CardID:0
2016-04-01 00:30:18.4386|INFO|AALifeWeb_SyncItemList| UserID:22004 | ItemAppID:282 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:282, CategoryTypeID:2, 午饭, 6.0, 2016-3-31 0:28:10, zc, CardID:0
2016-04-01 00:30:19.7199|INFO|AALifeWeb_SyncItemList| UserID:22004 | ItemAppID:283 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:283, CategoryTypeID:2, 空心粉, 3.5, 2016-3-31 0:28:28, zc, CardID:0
2016-04-01 00:43:07.6730|INFO|AALifeWeb_SyncItemList| UserID:23306 | ItemAppID:167 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:167, CategoryTypeID:1, 工资, 4805.5, 2016-3-31 0:42:55, zc, CardID:0
2016-04-01 01:13:56.5166|INFO|AALifeWeb_SyncItemList| UserID:21115 | ItemAppID:21 | ItemWebID:638017 | ItemInfo -> ItemID:638017, ItemAppID:21, CategoryTypeID:2, 借钱, 3.0, 2016-3-25 20:06:17, sr, CardID:0
2016-04-01 01:13:56.9854|INFO|AALifeWeb_SyncItemList| UserID:21115 | ItemAppID:34 | ItemWebID:0 | ItemInfo -> ItemID:647901, ItemAppID:34, CategoryTypeID:2, 借钱, 6.0, 2016-4-1 1:12:08, zc, CardID:0
2016-04-01 01:13:57.3916|INFO|AALifeWeb_SyncItemList| UserID:21115 | ItemAppID:35 | ItemWebID:0 | ItemInfo -> ItemID:651677, ItemAppID:35, CategoryTypeID:2, 还借现金, 6.0, 2016-4-1 1:13:04, sr, CardID:2
2016-04-01 01:13:57.8135|INFO|AALifeWeb_SyncItemList| UserID:21115 | ItemAppID:36 | ItemWebID:0 | ItemInfo -> ItemID:651678, ItemAppID:36, CategoryTypeID:2, 还帮刷饭卡, 3.0, 2016-4-1 1:13:30, zc, CardID:2
2016-04-01 01:13:58.2510|INFO|AALifeWeb_SyncItemList| UserID:21115 | ItemAppID:37 | ItemWebID:0 | ItemInfo -> ItemID:651679, ItemAppID:37, CategoryTypeID:2, 还帮刷饭卡, 34.0, 2016-4-1 1:13:52, sr, CardID:2
2016-04-01 01:22:02.4229|INFO|AALifeWeb_SyncItemList| UserID:24745 | ItemAppID:10 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:10, CategoryTypeID:12, tb 方便面, 16.5, 2016-4-1 1:20:52, zc, CardID:0
2016-04-01 01:40:27.2354|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:116 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:116, CategoryTypeID:26, 菜, 39.0, 2016-3-18 13:05:40, zc, CardID:14
2016-04-01 01:40:27.7979|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:117 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:117, CategoryTypeID:22, 烟, 9.0, 2016-3-18 13:05:58, zc, CardID:14
2016-04-01 01:40:28.5479|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:118 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:118, CategoryTypeID:30, 发夹, 2.0, 2016-3-18 13:56:30, zc, CardID:14
2016-04-01 01:40:29.1729|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:119 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:119, CategoryTypeID:32, 亲嘴烧2盒, 33.0, 2016-3-18 17:58:02, zc, CardID:14
2016-04-01 01:40:29.7354|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:120 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:120, CategoryTypeID:34, 烦恼, 18.5, 2016-3-18 23:23:56, zc, CardID:14
2016-04-01 01:40:30.3291|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:121 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:121, CategoryTypeID:28, 奶瓶, 58.0, 2016-3-19 13:39:38, zc, CardID:14
2016-04-01 01:40:30.8448|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:122 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:122, CategoryTypeID:26, 菜, 3.0, 2016-3-19 13:39:48, zc, CardID:14
2016-04-01 01:40:31.4229|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:123 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:123, CategoryTypeID:32, 水果香蕉, 6.0, 2016-3-19 13:40:27, zc, CardID:14
2016-04-01 01:40:31.9229|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:124 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:124, CategoryTypeID:26, 竹笋, 5.0, 2016-3-19 14:56:03, zc, CardID:14
2016-04-01 01:40:32.3448|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:125 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:125, CategoryTypeID:22, 烟, 15.0, 2016-3-19 17:33:22, zc, CardID:14
2016-04-01 01:40:32.7510|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:126 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:126, CategoryTypeID:54, 遗忘的开支, 12.5, 2016-3-20 2:35:58, zc, CardID:14
2016-04-01 01:40:33.1729|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:127 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:127, CategoryTypeID:24, 粉, 21.0, 2016-3-20 15:44:26, zc, CardID:14
2016-04-01 01:40:33.5948|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:128 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:128, CategoryTypeID:32, 青豆, 20.0, 2016-3-20 15:44:36, zc, CardID:14
2016-04-01 01:40:34.1729|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:129 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:129, CategoryTypeID:32, 水果橘子, 5.0, 2016-3-20 15:52:35, zc, CardID:14
2016-04-01 01:40:34.6104|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:130 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:130, CategoryTypeID:30, 拖鞋, 10.0, 2016-3-22 2:22:49, zc, CardID:14
2016-04-01 01:40:35.0166|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:131 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:131, CategoryTypeID:22, 烟, 9.0, 2016-3-22 2:22:59, zc, CardID:14
2016-04-01 01:40:35.4229|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:132 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:132, CategoryTypeID:28, 小馒头, 5.0, 2016-3-22 12:44:24, zc, CardID:14
2016-04-01 01:40:35.8760|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:133 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:133, CategoryTypeID:42, 水果, 62.0, 2016-3-22 12:56:03, zc, CardID:14
2016-04-01 01:40:36.3135|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:134 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:134, CategoryTypeID:32, 汉堡（卢）, 10.0, 2016-3-22 14:12:30, zc, CardID:14
2016-04-01 01:40:36.7198|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:135 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:135, CategoryTypeID:26, 菜+蛋, 12.0, 2016-3-22 18:14:35, zc, CardID:14
2016-04-01 01:40:37.1885|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:136 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:136, CategoryTypeID:26, 面, 9.0, 2016-3-23 13:05:55, zc, CardID:14
2016-04-01 01:40:37.6260|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:137 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:137, CategoryTypeID:26, 鸡腿, 21.0, 2016-3-23 18:16:50, zc, CardID:14
2016-04-01 01:40:38.0479|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:138 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:138, CategoryTypeID:26, 菜, 10.0, 2016-3-23 18:16:57, zc, CardID:14
2016-04-01 01:40:38.4385|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:139 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:139, CategoryTypeID:32, 洋芋丝, 7.0, 2016-3-23 18:17:19, zc, CardID:14
2016-04-01 01:40:38.8448|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:140 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:140, CategoryTypeID:22, 烟, 9.0, 2016-3-24 0:06:36, zc, CardID:14
2016-04-01 01:40:39.2510|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:141 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:141, CategoryTypeID:30, 鞋子, 90.0, 2016-3-24 16:06:06, zc, CardID:14
2016-04-01 01:40:39.6729|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:142 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:142, CategoryTypeID:32, 鸡肉卷, 10.0, 2016-3-24 16:07:00, zc, CardID:14
2016-04-01 01:40:40.1573|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:143 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:143, CategoryTypeID:26, 肉+菜, 41.0, 2016-3-25 0:25:00, zc, CardID:14
2016-04-01 01:40:40.5635|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:144 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:144, CategoryTypeID:22, 烟, 9.0, 2016-3-25 0:25:15, zc, CardID:14
2016-04-01 01:40:40.9385|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:145 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:145, CategoryTypeID:22, 烟, 9.0, 2016-3-25 0:26:25, zc, CardID:14
2016-04-01 01:40:41.3916|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:146 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:146, CategoryTypeID:24, 粉, 9.0, 2016-3-25 21:12:40, zc, CardID:14
2016-04-01 01:40:41.8916|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:147 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:147, CategoryTypeID:26, 猪脚, 35.0, 2016-3-25 21:13:04, zc, CardID:14
2016-04-01 01:40:42.2979|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:148 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:148, CategoryTypeID:26, 菜, 9.5, 2016-3-25 21:13:32, zc, CardID:14
2016-04-01 01:40:42.7354|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:149 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:149, CategoryTypeID:28, 摇摇车, 2.0, 2016-3-25 21:13:52, zc, CardID:14
2016-04-01 01:40:43.1104|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:150 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:150, CategoryTypeID:22, 烟一条, 88.0, 2016-3-26 1:45:49, zc, CardID:14
2016-04-01 01:40:43.5791|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:151 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:151, CategoryTypeID:32, 水果苹果, 8.0, 2016-3-26 16:36:48, zc, CardID:14
2016-04-01 01:40:43.9854|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:152 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:152, CategoryTypeID:26, 老鸭汤, 5.0, 2016-3-26 16:36:59, zc, CardID:14
2016-04-01 01:40:44.3760|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:153 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:153, CategoryTypeID:24, 八宝粥, 4.0, 2016-3-26 16:37:15, zc, CardID:14
2016-04-01 01:40:44.7666|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:154 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:154, CategoryTypeID:24, 快递, 10.0, 2016-3-27 11:55:59, zc, CardID:14
2016-04-01 01:40:45.1885|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:155 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:155, CategoryTypeID:24, 粉, 9.0, 2016-3-27 13:49:30, zc, CardID:14
2016-04-01 01:40:45.6104|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:156 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:156, CategoryTypeID:24, 粉, 19.0, 2016-3-28 13:32:08, zc, CardID:14
2016-04-01 01:40:46.0323|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:157 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:157, CategoryTypeID:24, 小馒头, 3.0, 2016-3-28 13:32:20, zc, CardID:14
2016-04-01 01:40:46.4385|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:158 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:158, CategoryTypeID:24, 办卡, 5.0, 2016-3-28 16:58:23, zc, CardID:14
2016-04-01 01:40:46.8760|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:159 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:159, CategoryTypeID:24, 稀饭, 2.0, 2016-3-28 16:58:50, zc, CardID:14
2016-04-01 01:40:47.3291|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:160 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:160, CategoryTypeID:26, 菜, 14.0, 2016-3-29 12:43:47, zc, CardID:14
2016-04-01 01:40:47.7666|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:161 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:161, CategoryTypeID:32, 面包, 8.0, 2016-3-29 17:06:27, zc, CardID:14
2016-04-01 01:40:48.2666|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:162 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:162, CategoryTypeID:26, 肉, 30.0, 2016-3-29 17:06:40, zc, CardID:14
2016-04-01 01:40:48.7354|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:163 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:163, CategoryTypeID:24, 粉+泡面, 15.0, 2016-3-29 17:07:05, zc, CardID:14
2016-04-01 01:40:49.1416|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:164 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:164, CategoryTypeID:28, 尿不湿, 80.0, 2016-3-29 20:24:44, zc, CardID:14
2016-04-01 01:40:49.5479|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:165 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:165, CategoryTypeID:26, 面, 6.5, 2016-3-30 14:27:17, zc, CardID:14
2016-04-01 01:40:49.9854|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:166 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:166, CategoryTypeID:32, 水果苹果, 8.0, 2016-3-30 14:27:31, zc, CardID:14
2016-04-01 01:40:50.4229|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:167 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:167, CategoryTypeID:26, 鱼, 42.0, 2016-3-30 17:59:48, zc, CardID:14
2016-04-01 01:40:50.8916|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:168 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:168, CategoryTypeID:26, 菜, 4.5, 2016-3-30 17:59:59, zc, CardID:14
2016-04-01 01:40:51.3291|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:169 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:169, CategoryTypeID:26, 米+油+洗发露+雪饼, 193.0, 2016-3-30 20:40:22, zc, CardID:14
2016-04-01 01:40:51.7041|INFO|AALifeWeb_SyncItemList| UserID:24224 | ItemAppID:170 | ItemWebID:0 | ItemInfo -> ItemID:0, ItemAppID:170, CategoryTypeID:26, 调料酸菜鱼, 6.0, 2016-3-30 20:40:56, zc, CardID:14
