2015-12-20 21:58:51,600 [1] INFO  Quartz.Impl.StdSchedulerFactory.Initialize(:0) - Quartz.NET properties loaded from configuration file 'D:\fxlweb\AALifeWeb2015\AALife.WindowsService\bin\Debug\quartz.config'
2015-12-20 21:59:25,000 [ServerScheduler_Worker-4] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 21:59:30,000 [ServerScheduler_Worker-6] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 21:59:35,000 [ServerScheduler_Worker-8] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 21:59:40,000 [ServerScheduler_Worker-10] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 21:59:45,001 [ServerScheduler_Worker-2] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 21:59:50,000 [ServerScheduler_Worker-4] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 21:59:55,000 [ServerScheduler_Worker-6] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:00,000 [ServerScheduler_Worker-8] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:05,000 [ServerScheduler_Worker-10] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:10,001 [ServerScheduler_Worker-2] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:15,000 [ServerScheduler_Worker-4] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:20,000 [ServerScheduler_Worker-6] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:25,000 [ServerScheduler_Worker-8] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:30,000 [ServerScheduler_Worker-10] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:35,000 [ServerScheduler_Worker-2] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:40,000 [ServerScheduler_Worker-4] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:45,000 [ServerScheduler_Worker-6] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:50,000 [ServerScheduler_Worker-8] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:00:55,000 [ServerScheduler_Worker-10] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:00,000 [ServerScheduler_Worker-2] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:05,000 [ServerScheduler_Worker-4] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:10,000 [ServerScheduler_Worker-6] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:15,000 [ServerScheduler_Worker-8] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:20,000 [ServerScheduler_Worker-10] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:25,000 [ServerScheduler_Worker-2] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:30,000 [ServerScheduler_Worker-4] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:35,000 [ServerScheduler_Worker-6] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:40,000 [ServerScheduler_Worker-8] INFO  AALife.WindowsService.UserService.Execute(d:\fxlweb\AALifeWeb2015\AALife.WindowsService\Services\UserService.cs:21) - Logger 开始用户自动服务。
2015-12-20 22:01:41,015 [16] INFO  Quartz.Core.QuartzScheduler.Shutdown(:0) - Scheduler ServerScheduler_$_NON_CLUSTERED shutting down.
2015-12-20 22:01:41,016 [16] INFO  Quartz.Core.QuartzScheduler.Standby(:0) - Scheduler ServerScheduler_$_NON_CLUSTERED paused.
2015-12-20 22:01:41,506 [16] INFO  Quartz.Simpl.RemotingSchedulerExporter.UnBind(:0) - Successfully disconnected remotable scheduler
2015-12-20 22:01:41,507 [16] INFO  Quartz.Core.QuartzScheduler.Shutdown(:0) - Scheduler ServerScheduler_$_NON_CLUSTERED Shutdown complete.
2015-12-20 22:01:49,198 INFO  Quartz.Impl.StdSchedulerFactory - Quartz.NET properties loaded from configuration file 'D:\fxlweb\AALifeWeb2015\AALife.WindowsService\bin\Debug\quartz.config'
2015-12-20 22:01:49,226 INFO  Quartz.Impl.StdSchedulerFactory - Using default implementation for object serializer
2015-12-20 22:01:49,244 INFO  Quartz.Impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2015-12-20 22:01:49,254 INFO  Quartz.Core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: Quartz.Core.SchedulerSignalerImpl
2015-12-20 22:01:49,254 INFO  Quartz.Core.QuartzScheduler - Quartz Scheduler v.2.3.3.0 created.
2015-12-20 22:01:49,256 INFO  Quartz.Plugin.Xml.XMLSchedulingDataProcessorPlugin - Registering Quartz Job Initialization Plug-in.
2015-12-20 22:01:49,258 INFO  Quartz.Simpl.RAMJobStore - RAMJobStore initialized.
2015-12-20 22:01:49,267 INFO  Quartz.Simpl.RemotingSchedulerExporter - Remoting is allowing remote calls
2015-12-20 22:01:49,267 INFO  Quartz.Simpl.RemotingSchedulerExporter - Registering remoting channel of type 'System.Runtime.Remoting.Channels.Tcp.TcpChannel' to port (555) with name (httpQuartz)
2015-12-20 22:01:49,267 INFO  Quartz.Simpl.RemotingSchedulerExporter - Remoting channel registered successfully
2015-12-20 22:01:49,267 INFO  Quartz.Simpl.RemotingSchedulerExporter - Successfully marshalled remotable scheduler under name 'QuartzScheduler'
2015-12-20 22:01:49,269 INFO  Quartz.Core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.3.0) 'ServerScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'Quartz.Core.QuartzScheduler' - access via remote invocation.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'Quartz.Simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'Quartz.Simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2015-12-20 22:01:49,269 INFO  Quartz.Impl.StdSchedulerFactory - Quartz scheduler 'ServerScheduler' initialized
2015-12-20 22:01:49,269 INFO  Quartz.Impl.StdSchedulerFactory - Quartz scheduler version: 2.3.3.0
2015-12-20 22:01:49,277 INFO  Quartz.Xml.XMLSchedulingDataProcessor - Parsing XML file: D:\fxlweb\AALifeWeb2015\AALife.WindowsService\bin\Debug\quartz_jobs.xml with systemId: ~/quartz_jobs.xml
2015-12-20 22:01:49,437 INFO  Quartz.Xml.XMLSchedulingDataProcessor - Adding 2 jobs, 2 triggers.
2015-12-20 22:01:49,439 INFO  Quartz.Xml.XMLSchedulingDataProcessor - Adding job: sampleGroup.sampleJob
2015-12-20 22:01:49,441 INFO  Quartz.Xml.XMLSchedulingDataProcessor - Adding job: userGroup.userJob
2015-12-20 22:01:49,456 INFO  Quartz.Core.QuartzScheduler - Scheduler ServerScheduler_$_NON_CLUSTERED started.
2015-12-20 22:01:49,456 INFO  AALife.WindowsService.Service1 - Logger Scheduler started successfully
2015-12-20 22:01:50,030 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:01:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:02:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:03:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:04:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:05:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:06:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:15,001 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:07:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:08:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:09:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:10:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:30,001 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:11:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:25,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:30,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:35,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:40,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:45,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:50,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:12:55,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:13:00,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:13:05,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:13:10,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:13:15,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
2015-12-20 22:13:20,000 INFO  AALife.WindowsService.UserService - Logger 开始用户自动服务。
